"","AccSpeciesID","AccSpeciesName","nSLA","SLA","nLDMC","LDMC","nSWC","SWC","SWC_from_LDMC"
"9559",46553,"Ricinocarpos pinifolius",1,7.02247191,0,NA,0,NA,NA
"9560",46555,"Ricinodendron heudelotii",9,17.5379308687778,8,0.260085753625,0,NA,2.84488571966088
"9561",46563,"Rigiopappus leptocladus",1,13.62566845,1,0.279104478,0,NA,2.5828876955532
"9562",46564,"Rinorea apiculata",5,19.9442945598571,0,NA,0,NA,NA
"9563",46569,"Rinorea deflexiflora",3,27.1375569812012,1,0.22479631767842,0,NA,3.44847144440568
"9564",46575,"Rinorea guianensis",8,12.0041828479253,0,NA,0,NA,NA
"9565",46577,"Rinorea hummelii",10,20.6921717596539,0,NA,0,NA,NA
"9566",46580,"Rinorea lindeniana",13,17.3473573745385,0,NA,0,NA,NA
"9567",46581,"Rinorea longiracemosa",1,17.71,0,NA,0,NA,NA
"9568",46583,"Rinorea neglecta",23,23.5165847718067,0,NA,0,NA,NA
"9569",46584,"Rinorea paniculata",1,8.80538421052632,0,NA,0,NA,NA
"9570",46592,"Rinorea sp",6,18.9038817253228,2,0.2982785715,0,NA,2.3525707025186
"9571",46593,"Rinorea squamata",20,22.7661992700921,0,NA,0,NA,NA
"9572",46594,"Rinorea sylvatica",70,26.1427967182518,30,0.340971243463333,0,NA,1.93279864261496
"9573",46596,"Rinorea viridifolia",15,22.3590063364667,1,0.37,0,NA,1.7027027027027
"9574",46598,"Rinoreocarpus sp",1,14.0207058823529,0,NA,0,NA,NA
"9575",46599,"Rinoreocarpus ulei",58,24.4721898901049,0,NA,0,NA,NA
"9576",46601,"Ripogonum elseyanum",24,11.4825416666667,0,NA,0,NA,NA
"9577",46602,"Ripogonum fawcettianum",4,12.4354114737712,0,NA,0,NA,NA
"9578",46619,"Robinia neomexicana",52,23.0424538461538,50,0.350808,0,NA,1.8505621308522
"9579",46621,"Robinia pseudoacacia",120,21.6592028334654,41,0.335420595180645,0,NA,1.98133154125923
"9580",46625,"Robinsonella mirandae",2,16.6589479411065,0,NA,0,NA,NA
"9581",46629,"Rockinghamia angustifolia",5,10.4842403220632,0,NA,0,NA,NA
"9582",46644,"Roemeria hybrida",3,16.05042920165,2,0.170657581663299,0,NA,4.8596869254421
"9583",46687,"Rondeletia portoricensis",2,12.06299409665,0,NA,0,NA,NA
"9584",46693,"Rorippa amphibia",5,26.1402896425,1,0.11,0,NA,8.09090909090909
"9585",46702,"Rorippa islandica",2,27.96,0,NA,0,NA,NA
"9586",46710,"Rorippa palustris",33,39.880742134723,13,0.124715384615385,0,NA,7.01825695429594
"9587",46712,"Rorippa sinuata",1,15.714285714,0,NA,0,NA,NA
"9588",46713,"Rorippa sylvestris",10,31.35375,2,0.1065,0,NA,8.38967136150235
"9589",46715,"Rosa acicularis",25,21.3735218627519,4,0.342007199745088,0,NA,1.92391505426009
"9590",46716,"Rosa agrestis",23,12.4617008373254,14,0.343750742963528,0,NA,1.90908462154539
"9591",46720,"Rosa arkansana",14,17.072298579495,0,NA,0,NA,NA
"9592",46721,"Rosa arvensis",151,25.171011075017,129,0.351655501515495,0,NA,1.84369218081446
"9593",46726,"Rosa caesia",3,12.4095800409223,0,NA,0,NA,NA
"9594",46727,"Rosa californica",2,21.902,0,NA,0,NA,NA
"9595",46728,"Rosa canina",94,13.4720215806246,35,0.419381737424332,0,NA,1.38446243782952
"9596",46729,"Rosa carolina",1,19.5924764890282,0,NA,0,NA,NA
"9597",46735,"Rosa corymbifera",3,9.78215355980632,0,NA,0,NA,NA
"9598",46736,"Rosa cymosa",3,16.6266711576469,2,0.49379820721142,0,NA,1.02511873351506
"9599",46743,"Rosa gallica",10,17.0133333333333,10,0.34028,0,NA,1.93875631832608
"9600",46745,"Rosa glauca",4,11.6037482355983,0,NA,0,NA,NA
"9601",46747,"Rosa henryi",1,19.2307692307692,0,NA,0,NA,NA
"9602",46748,"Rosa hugonis",14,15.6362900629192,1,0.577014106474778,0,NA,0.733059883248645
"9603",46751,"Rosa inodora",9,11.914,5,0.406814,0,NA,1.45812582654481
"9604",46754,"Rosa laevigata",3,20.4463292290009,2,0.346031746030873,0,NA,1.88990825688803
"9605",46759,"Rosa majalis",5,18.7258536295898,0,NA,0,NA,NA
"9606",46760,"Rosa micrantha",10,12.2,2,0.387,0,NA,1.58397932816537
"9607",46761,"Rosa mollis",4,14.0764829478841,0,NA,0,NA,NA
"9608",46762,"Rosa multiflora",32,25.3052799611547,8,0.296988706573498,0,NA,2.36713140219196
"9609",46766,"Rosa omeiensis",1,23.8095238095238,0,NA,0,NA,NA
"9610",46767,"Rosa palustris",3,15.6034691392835,0,NA,0,NA,NA
"9611",46768,"Rosa pendulina",37,19.3334964717348,15,0.330321304319041,0,NA,2.02735544733182
"9612",46773,"Rosa pouzinii",1,14.7,0,NA,0,NA,NA
"9613",46780,"Rosa rubiginosa",28,13.5280950579776,19,0.445052918702961,0,NA,1.24692381057594
"9614",46782,"Rosa rugosa",81,10.7713500068956,62,0.351864437465803,0,NA,1.84200360571303
"9615",46786,"Rosa sempervirens",11,21.903142359181,0,NA,0,NA,NA
"9616",46792,"Rosa sp",54,19.2751512876247,29,0.421833682959139,0,NA,1.37060253933507
"9617",46793,"Rosa spinosissima",3,15.4538438344647,0,NA,0,NA,NA
"9618",46794,"Rosa spithamea",2,25.277,0,NA,0,NA,NA
"9619",46796,"Rosa subcanina",5,9.67392178285679,0,NA,0,NA,NA
"9620",46797,"Rosa subcollina",1,19.2,0,NA,0,NA,NA
"9621",46803,"Rosa villosa",1,14.6,0,NA,0,NA,NA
"9622",46807,"Rosa woodsii",49,15.7909861316774,4,0.374397317925,0,NA,1.67095930478947
"9623",46808,"Rosa xanthina",6,16.895716078,1,0.417,0,NA,1.39808153477218
"9624",46809,"Rosenbergiodendron formosum",6,23.1091349861514,4,0.32132125065,0,NA,2.11215021719573
"9625",46815,"Rostraria cristata",4,20.5423333333333,1,0.35863,0,NA,1.78838914758944
"9626",46816,"Rostraria pumila",2,29.12,0,NA,0,NA,NA
"9627",46840,"Rothmannia globosa",3,16.791,1,0.31958,0,NA,2.12910695287565
"9628",46844,"Rothmannia sp",1,18.234,0,NA,0,NA,NA
"9629",46850,"Roucheria columbiana",3,8.60696073920082,0,NA,0,NA,NA
"9630",46855,"Roupala montana",48,5.72318254845261,2,0.5547211985,0,NA,0.802707382923279
"9631",46856,"Roupala sp",1,4.95049504950495,0,NA,0,NA,NA
"9632",46860,"Rourea glabra",17,16.1252189403156,4,0.381278203125,0,NA,1.62275680016294
"9633",46862,"Rourea mimosoides",1,16.315,0,NA,0,NA,NA
"9634",46863,"Rourea minor",4,20.729313052652,2,0.445931872771645,0,NA,1.24249501114284
"9635",46865,"Rourea surinamensis",1,8.347245409,0,NA,0,NA,NA
"9636",46870,"Roystonea borinquena",1,11.9732,0,NA,0,NA,NA
"9637",46873,"Ruagea insignis",3,28.2760707066667,0,NA,0,NA,NA
"9638",46875,"Rubia cordifolia",1,33.026709,1,0.169570499,0,NA,4.89725221012648
"9639",46878,"Rubia peregrina",43,14.8430448340724,10,0.22989994042157,0,NA,3.34971839560414
"9640",46881,"Rubia tinctorum",8,17.315,4,0.1770425,0,NA,4.64836126918678
"9641",46894,"Rubus alceifolius",1,28.1924799875094,1,0.255861365953109,0,NA,2.90836653386454
"9642",46896,"Rubus allegheniensis",97,20.587987572724,75,0.341079706623212,0,NA,1.93186601425306
"9643",46917,"Rubus argutus",8,11.7623334586951,0,NA,0,NA,NA
"9644",46922,"Rubus australis",1,20.8038766187147,0,NA,0,NA,NA
"9645",46946,"Rubus bushii",2,19.9220136609962,2,0.484228053397756,0,NA,1.06514263885198
"9646",46948,"Rubus caesius",76,20.9075932961636,46,0.336743911643765,0,NA,1.96961567951934
"9647",46953,"Rubus canadensis",1,35.1741118536757,0,NA,0,NA,NA
"9648",46963,"Rubus chamaemorus",69,14.8574674396712,29,0.306672856862233,0,NA,2.26080374452321
"9649",46973,"Rubus cissoides",9,14.717003724807,0,NA,0,NA,NA
"9650",46982,"Rubus corchorifolius",6,29.1853203557319,4,0.301003817275917,0,NA,2.32221700392373
"9651",47029,"Rubus ellipticus",2,15.600624,0,NA,0,NA,NA
"9652",47049,"Rubus flagellaris",39,26.4392602571081,17,0.245408215352941,0,NA,3.07484320996271
"9653",47059,"Rubus fruticosus",148,16.8589928163731,111,0.353935116538844,0,NA,1.82537661077281
"9654",47096,"Rubus hawaiensis",4,26.1868283,0,NA,0,NA,NA
"9655",47106,"Rubus hillii",6,17.0466425317958,0,NA,0,NA,NA
"9656",47111,"Rubus hirtus",20,14.1997971048788,18,0.354100782671504,0,NA,1.82405475767528
"9657",47113,"Rubus hispidus",2,14.4470910047182,0,NA,0,NA,NA
"9658",47124,"Rubus idaeus",159,23.6970525429081,92,0.345044685717066,0,NA,1.89817534190337
"9659",47137,"Rubus innominatus",3,20,0,NA,0,NA,NA
"9660",47152,"Rubus laciniatus",2,14.5349135605,0,NA,0,NA,NA
"9661",47165,"Rubus leucodermis",2,31.0447835135,0,NA,0,NA,NA
"9662",47205,"Rubus moluccanus",22,14.2517272727273,0,NA,0,NA,NA
"9663",47207,"Rubus moorei",2,25.5330154029218,0,NA,0,NA,NA
"9664",47237,"Rubus occidentalis",45,27.3701260045059,39,0.329178710499536,0,NA,2.03786353158282
"9665",47238,"Rubus odoratus",4,34.7698041682744,0,NA,0,NA,NA
"9666",47254,"Rubus parviflorus",8,31.049551279125,1,0.2109,0,NA,3.74158368895211
"9667",47255,"Rubus parvifolius",26,22.1862295652247,6,0.3492646712644,0,NA,1.86315817852353
"9668",47261,"Rubus phoenicolasius",17,27.6865480201158,5,0.267000265805902,0,NA,2.74531462349538
"9669",47275,"Rubus plicatus",26,20.354052901778,1,0.2865,0,NA,2.49040139616056
"9670",47280,"Rubus praecox",5,14.8808082175043,5,0.364421710988893,0,NA,1.74407360990212
"9671",47290,"Rubus pubescens",10,40.7808836619883,6,0.298,0,NA,2.35570469798658
"9672",47317,"Rubus rosifolius",8,22.4446484102692,0,NA,0,NA,NA
"9673",47326,"Rubus saxatilis",70,29.1867873497089,36,0.276880887353558,0,NA,2.61166135213612
"9674",47334,"Rubus schmidelioides",5,17.1670583194093,0,NA,0,NA,NA
"9675",47353,"Rubus sp",119,21.9466096545776,68,0.363693264149832,0,NA,1.74956975718975
"9676",47354,"Rubus spectabilis",8,18.879994538375,0,NA,0,NA,NA
"9677",47372,"Rubus swinhoei",1,25.2143217347453,0,NA,0,NA,NA
"9678",47392,"Rubus ulmifolius",91,22.2525672707274,66,0.299360151668438,0,NA,2.34045795483017
"9679",47394,"Rubus ursinus",57,12.6089700679123,0,NA,0,NA,NA
"9680",47399,"Rubus vestitus",2,19.917,1,0.385,0,NA,1.5974025974026
"9681",47416,"Rudbeckia hirta",216,19.8229253839854,132,0.198810267240441,0,NA,4.02992131080735
"9682",47417,"Rudbeckia laciniata",21,28.2778372833333,18,0.183838888888889,0,NA,4.43954549575413
"9683",47424,"Rudgea cornifolia",1,15.1444444444444,0,NA,0,NA,NA
"9684",47434,"Ruellia humilis",97,17.5778337526612,68,0.309054877317055,0,NA,2.23567131080774
"9685",47440,"Ruellia sp",10,33.0515831139629,10,0.253968443802244,0,NA,2.93749705683381
"9686",47441,"Ruellia strepens",2,15.6016597510187,0,NA,0,NA,NA
"9687",47443,"Ruizodendron ovale",4,22.1630329590547,0,NA,0,NA,NA
"9688",47451,"Rumex acetosa",324,27.1890411517346,189,0.143881690752895,0,NA,5.95015463584882
"9689",47452,"Rumex acetosella",290,20.8908584572813,81,0.142538433583168,0,NA,6.01565167275759
"9690",47455,"Rumex alpestris",48,31.3216356747697,37,0.133858828758573,0,NA,6.47055692384394
"9691",47456,"Rumex alpinus",45,20.2162345736117,32,0.169793587734568,0,NA,4.88950391673955
"9692",47457,"Rumex altissimus",2,20.5761316871214,0,NA,0,NA,NA
"9693",47458,"Rumex aquaticus",17,25.218,9,0.137001111111111,0,NA,6.29921087420215
"9694",47460,"Rumex arifolius",4,27.71,3,0.12592,0,NA,6.9415501905972
"9695",47462,"Rumex brownii",3,14.4028395061728,0,NA,0,NA,NA
"9696",47463,"Rumex bucephalophorus",1,18.104,0,NA,0,NA,NA
"9697",47465,"Rumex confertus",1,22.0089615159957,1,0.142000662991393,0,NA,6.04222064132625
"9698",47466,"Rumex conglomeratus",5,20.8177247247713,1,0.179,0,NA,4.58659217877095
"9699",47468,"Rumex crispus",51,21.0206844195017,30,0.157520967722207,0,NA,5.34836120206887
"9700",47469,"Rumex crystallinus",2,16.1,0,NA,0,NA,NA
"9701",47481,"Rumex hydrolapathum",10,17.886,5,0.155474,0,NA,5.43194360471847
"9702",47484,"Rumex intermedius",1,10.625,0,NA,0,NA,NA
"9703",47488,"Rumex longifolius",3,30.9556666666667,1,0.11,0,NA,8.09090909090909
"9704",47489,"Rumex lunaria",3,10.7092874992205,0,NA,0,NA,NA
"9705",47491,"Rumex maritimus",14,36.4187090988889,5,0.128108,0,NA,6.80591376026478
"9706",47498,"Rumex obtusifolius",44,30.5096639487099,13,0.151179971792308,0,NA,5.61463279920311
"9707",47500,"Rumex palustris",16,23.5225,8,0.189615,0,NA,4.27384436885268
"9708",47505,"Rumex pseudo-alpinus",20,25.8410807972727,9,0.2019172682,0,NA,3.95252342166939
"9709",47506,"Rumex pulcher",1,54.7,0,NA,0,NA,NA
"9710",47512,"Rumex sanguineus",3,25.025,1,0.202,0,NA,3.95049504950495
"9711",47514,"Rumex scutatus",11,36.1901994045455,0,NA,0,NA,NA
"9712",47515,"Rumex sp",8,30.0174946179156,6,0.12771648057294,0,NA,6.82984306734705
"9713",47517,"Rumex stenophyllus",30,23.2416666666667,16,0.140770625,0,NA,6.10375477838505
"9714",47518,"Rumex thyrsiflorus",17,21.547,9,0.125551111111111,0,NA,6.9648837126978
"9715",47519,"Rumex tuberosus",2,15.2899967809432,0,NA,0,NA,NA
"9716",47522,"Rumex verticillatus",6,24.6168379355861,4,0.112425,0,NA,7.8948187680676
"9717",47524,"Rumohra adiantiformis",6,14.1354236160415,0,NA,0,NA,NA
"9718",47526,"Ruppia cirrhosa",9,47.146,5,0.210402,0,NA,3.7528065322573
"9719",47527,"Ruppia maritima",8,50.5825,4,0.213525,0,NA,3.68329235452523
"9720",47531,"Ruprechtia fusca",4,18.9877275606108,1,0.406998398550417,0,NA,1.45701212476915
"9721",47537,"Ruptiliocarpon sp",1,8.28157916666667,0,NA,0,NA,NA
"9722",47558,"Ruscus aculeatus",81,12.4001549174252,30,0.370669690166407,0,NA,1.69781972070893
"9723",47559,"Ruscus hypoglossum",32,NA,32,0.22167038030088,0,NA,3.51120261824186
"9724",47567,"Rustia formosa",2,8.96550700819594,0,NA,0,NA,NA
"9725",47568,"Ruta angustifolia",2,8.8379989574658,1,0.239197315311818,0,NA,3.1806489286738
"9726",47571,"Ruta graveolens",15,11.2588963900008,15,0.344098123269287,0,NA,1.90614778859869
"9727",47575,"Rutidosis helichrysoides",7,15.8990437529396,0,NA,0,NA,NA
"9728",47583,"Ryania speciosa",7,18.1024630845782,1,0.329518073590302,0,NA,2.03473490575004
"9729",47586,"Ryparosa hirsuta",3,19.5411324225537,0,NA,0,NA,NA
"9730",47587,"Ryparosa hullettii",4,21.8217761244768,0,NA,0,NA,NA
"9731",47596,"Rytidosperma caespitosum",6,5.68313540759939,0,NA,0,NA,NA
"9732",47600,"Rytidosperma nudiflorum",16,6.10211111111111,7,0.467142857142857,0,NA,1.14067278287462
"9733",47604,"Rytidosperma setifolium",6,8.52071149120941,6,0.391437272447632,0,NA,1.55468773769821
"9734",47626,"Sabal etonia",1,3.71650499869922,0,NA,0,NA,NA
"9735",47631,"Sabal palmetto",9,4.44731234178595,0,NA,0,NA,NA
"9736",47636,"Sabatia angularis",53,25.6646866471027,53,0.22570108110008,0,NA,3.43063894566186
"9737",47640,"Sabicea panamensis",2,18.4218313416392,0,NA,0,NA,NA
"9738",47657,"Saccharum officinarum",1,9,0,NA,0,NA,NA
"9739",47658,"Saccharum ravennae",1,6.414,0,NA,0,NA,NA
"9740",47680,"Sacoglottis ceratocarpa",2,5.63533656565656,0,NA,0,NA,NA
"9741",47682,"Sacoglottis cydonioides",2,10.3076924608632,0,NA,0,NA,NA
"9742",47684,"Sacoglottis guianensis",7,5.92863843198572,0,NA,0,NA,NA
"9743",47685,"Sacoglottis mattogrossensis",1,7.35294117647059,0,NA,0,NA,NA
"9744",47687,"Sacoglottis sp",3,6.8559890546742,0,NA,0,NA,NA
"9745",47688,"Sacoglottis trichogyna",5,15.666318176929,2,0.395079658438284,0,NA,1.53113512336452
"9746",47695,"Sagina apetala",8,21.44,3,0.238666666666667,0,NA,3.18994413407821
"9747",47700,"Sagina maritima",2,14.3,1,0.194,0,NA,4.15463917525773
"9748",47702,"Sagina micropetala",1,20.62,0,NA,0,NA,NA
"9749",47703,"Sagina nivalis",1,12.12688487,0,NA,0,NA,NA
"9750",47704,"Sagina nodosa",15,16.6197,6,0.173828275058275,0,NA,4.75280402261804
"9751",47706,"Sagina procumbens",5,19.8043333333333,3,0.186985,0,NA,4.34802256865524
"9752",47707,"Sagina saginoides",11,12.3102882061336,9,0.25568966943297,0,NA,2.91099101585782
"9753",47710,"Sagittaria lancifolia",74,13.8601016748044,73,0.133676066332233,0,NA,6.48077069768527
"9754",47711,"Sagittaria latifolia",14,38.5191090916676,9,0.137166666666667,0,NA,6.29040097205346
"9755",47714,"Sagittaria sagittifolia",259,26.7631283397251,187,0.141710458685833,214,4.06842092549123,6.05664217922664
"9756",47717,"Sagotia racemosa",6,15.9562291868784,0,NA,0,NA,NA
"9757",47732,"Salacia grandifolia",2,10.2667392488876,0,NA,0,NA,NA
"9758",47737,"Salacia leptoclada",2,10.76,0,NA,0,NA,NA
"9759",47740,"Salacia macrantha",3,8.900863568,0,NA,0,NA,NA
"9760",47749,"Salacia sp",1,11.056,0,NA,0,NA,NA
"9761",47757,"Salicornia europaea",15,8.31504718885315,14,0.22143539083558,0,NA,3.5159899518615
"9762",47765,"Salicornia procumbens",1,NA,1,0.111,0,NA,8.00900900900901
"9763",47773,"Salix acutifolia",3,17.5746924419215,0,NA,0,NA,NA
"9764",47775,"Salix alaxensis",18,11.2374116704007,3,0.389347069666667,0,NA,1.56840253313357
"9765",47776,"Salix alba",137,14.4172428325568,75,0.301673695140044,0,NA,2.31483989525761
"9766",47778,"Salix alpina",1,12.19,1,0.39597,0,NA,1.52544384675607
"9767",47781,"Salix amygdaloides",1,15.77,0,NA,0,NA,NA
"9768",47782,"Salix anticecrenata",2,11.8658450778548,0,NA,0,NA,NA
"9769",47784,"Salix appendiculata",18,17.627,10,0.333246,0,NA,2.00078620598597
"9770",47785,"Salix arbuscula",2,9.904153355,1,0.445023697,0,NA,1.24707135089932
"9771",47786,"Salix arbusculoides",10,10.3467362238,0,NA,0,NA,NA
"9772",47788,"Salix arctica",491,11.7992165251869,239,0.399884656877625,0,NA,1.50072110245036
"9773",47791,"Salix aurita",12,11.7896618656909,6,0.311505885166667,0,NA,2.2102122226839
"9774",47792,"Salix babylonica",19,15.757897277661,0,NA,0,NA,NA
"9775",47795,"Salix bebbiana",1,13.58,0,NA,0,NA,NA
"9776",47796,"Salix bicolor",2,9.637271914,0,NA,0,NA,NA
"9777",47799,"Salix breviserrata",19,12.5185960111111,10,0.36526079336,0,NA,1.73776988436425
"9778",47801,"Salix caesia",5,20.6083718614717,5,0.296558019793307,0,NA,2.37202143680677
"9779",47803,"Salix canariensis",3,16.5611836147751,0,NA,0,NA,NA
"9780",47804,"Salix candida",1,12.45,0,NA,0,NA,NA
"9781",47806,"Salix caprea",118,14.515267566314,90,0.336206832092656,0,NA,1.9743595446163
"9782",47808,"Salix caroliniana",1,13.3440085401655,0,NA,0,NA,NA
"9783",47815,"Salix cinerea",51,11.7299027708959,19,0.368971465024978,0,NA,1.71023668437965
"9784",47820,"Salix daphnoides",3,10.6382978715603,0,NA,0,NA,NA
"9785",47821,"Salix dasyclados",129,17.8353946554965,70,0.280910443818,0,NA,2.55985340526497
"9786",47823,"Salix discolor",4,10.4774062713,1,0.3482,0,NA,1.87191269385411
"9787",47827,"Salix eleagnos",5,12.6647532257347,4,0.28617902888026,0,NA,2.49431614158706
"9788",47828,"Salix eriocephala",1,11.71,0,NA,0,NA,NA
"9789",47832,"Salix exigua",43,12.7141181226193,22,0.323330854776896,0,NA,2.09280721349658
"9790",47838,"Salix fuscescens",1,13.5135135135135,0,NA,0,NA,NA
"9791",47842,"Salix glauca",202,10.9510703311166,43,0.386928052006977,0,NA,1.58445981058507
"9792",47845,"Salix gooddingii",1,11.164,0,NA,0,NA,NA
"9793",47846,"Salix gordejevii",3,13.9703049020256,2,0.520777777778889,0,NA,0.920204821843566
"9794",47847,"Salix gracilistyla",3,25.4705864092382,2,0.261699038700494,0,NA,2.82118331410635
"9795",47850,"Salix hastata",34,13.7712194767727,12,0.359138771341667,0,NA,1.78443899628049
"9796",47853,"Salix herbacea",441,14.5042156134931,181,0.366003242276924,0,NA,1.73221623332884
"9797",47857,"Salix humilis",2,11.551652254478,0,NA,0,NA,NA
"9798",47859,"Salix interior",1,11.34,0,NA,0,NA,NA
"9799",47862,"Salix kazbekensis",19,15.7255303289448,9,0.334079294783575,0,NA,1.99330133777918
"9800",47864,"Salix laevigata",4,8.25143393579635,0,NA,0,NA,NA
"9801",47866,"Salix lanata",31,14.8582093064706,16,0.2988221585625,0,NA,2.34647204481272
"9802",47867,"Salix lapponum",53,12.6348851729298,26,0.354263164240885,0,NA,1.8227603119359
"9803",47869,"Salix lasiolepis",5,10.58356,3,0.455333333333333,0,NA,1.19619326500732
"9804",47874,"Salix lucida",15,14.25892187562,4,0.3725,0,NA,1.68456375838926
"9805",47883,"Salix miyabeana",1,18.37616138,0,NA,0,NA,NA
"9806",47888,"Salix myrsinifolia",328,14.594889530353,143,0.334663819548576,0,NA,1.98807322927494
"9807",47889,"Salix myrsinites",20,9.81226865053384,5,0.32679,0,NA,2.06006915756296
"9808",47891,"Salix myrtilloides",3,15.2905198784505,0,NA,0,NA,NA
"9809",47893,"Salix nigra",8,17.4637909836127,0,NA,0,NA,NA
"9810",47898,"Salix oritrepha",13,10.4338964784381,0,NA,0,NA,NA
"9811",47902,"Salix pentandra",20,16.708461758907,13,0.318520306233222,0,NA,2.13951726288934
"9812",47904,"Salix petiolaris",1,12.15,0,NA,0,NA,NA
"9813",47906,"Salix phlebophylla",26,11.5232159973462,0,NA,0,NA,NA
"9814",47907,"Salix phylicifolia",7,11.1436483942067,2,0.361994059560282,0,NA,1.76247627161261
"9815",47909,"Salix planifolia",2,12.300061500615,0,NA,0,NA,NA
"9816",47910,"Salix polaris",94,14.0923748310789,31,0.380002580967742,0,NA,1.63156107375199
"9817",47912,"Salix pulchra",142,11.6975042496131,23,0.51550932326087,0,NA,0.939829126027188
"9818",47913,"Salix purpurea",27,12.5877735838455,15,0.377331147390403,0,NA,1.65019203136537
"9819",47914,"Salix pyrifolia",1,13.93,0,NA,0,NA,NA
"9820",47915,"Salix raddeana",3,18.4002748580425,3,0.372292642242602,0,NA,1.68605899374277
"9821",47918,"Salix repens",76,14.1735451310044,9,0.400863333333333,0,NA,1.49461578759178
"9822",47919,"Salix reticulata",186,10.1623597540643,51,0.403633331666667,0,NA,1.47749608752786
"9823",47920,"Salix retusa",42,12.3945098318505,10,0.316977609,0,NA,2.15479696864014
"9824",47923,"Salix rosmarinifolia",21,11.371880952381,10,0.45179,0,NA,1.21341773832975
"9825",47924,"Salix rotundifolia",10,12.6216853081053,0,NA,0,NA,NA
"9826",47928,"Salix scouleriana",4,9.118088614425,0,NA,0,NA,NA
"9827",47931,"Salix serpyllifolia",25,11.1046307462342,16,0.328724726379301,0,NA,2.04205896226421
"9828",47936,"Salix sitchensis",1,11.481056257,0,NA,0,NA,NA
"9829",47939,"Salix souliei",4,12.3520176990904,0,NA,0,NA,NA
"9830",47940,"Salix sp",64,14.5153793300947,5,0.36436063828,0,NA,1.74453356081655
"9831",47941,"Salix starkeana",22,14.0667226889076,10,0.392129,0,NA,1.55018119037358
"9832",47948,"Salix triandra",21,11.6144651019594,8,0.38349,0,NA,1.60762992516102
"9833",47950,"Salix udensis",1,13.531799729,0,NA,0,NA,NA
"9834",47953,"Salix viminalis",29,14.5887433064677,2,0.300253138332432,0,NA,2.33052305649118
"9835",47956,"Salix waldsteiniana",5,19.7440480587556,5,0.29561887660511,0,NA,2.38273391565522
"9836",47962,"Salpichlaena volubilis",1,27.027027027027,0,NA,0,NA,NA
"9837",47973,"Salsola arbusculiformis",1,4.55014474280707,1,0.264344474660216,0,NA,2.7829426973474
"9838",48000,"Salsola genistoides",1,7.324,0,NA,0,NA,NA
"9839",48016,"Salsola laricifolia",1,3.92,0,NA,0,NA,NA
"9840",48026,"Salsola oppositifolia",1,2.442,0,NA,0,NA,NA
"9841",48050,"Salsola sp",2,4.79,0,NA,0,NA,NA
"9842",48076,"Salvadora persica",1,6.894,1,0.39301948052,0,NA,1.54440313919532
"9843",48081,"Salvia aethiopis",9,14.7544444444444,9,0.193488888888889,0,NA,4.1682554266682
"9844",48086,"Salvia argentea",14,8.19953805402815,0,NA,0,NA,NA
"9845",48088,"Salvia azurea",11,12.1105842019455,0,NA,0,NA,NA
"9846",48098,"Salvia candicans",2,3.59176809668865,0,NA,0,NA,NA
"9847",48109,"Salvia dorrii",19,70.88815325249,14,0.289317687265671,0,NA,2.45640810781724
"9848",48110,"Salvia dumetorum",2,20.337074985,0,NA,0,NA,NA
"9849",48114,"Salvia farinacea",13,11.2290063497159,0,NA,0,NA,NA
"9850",48118,"Salvia glutinosa",13,55.5203673871801,5,0.138762228509387,0,NA,6.20657206750142
"9851",48133,"Salvia leucophylla",1,12.96,0,NA,0,NA,NA
"9852",48135,"Salvia lyrata",22,10.7567995386974,10,0.300234771783251,0,NA,2.33072679776723
"9853",48136,"Salvia mellifera",7,10.0200886374129,0,NA,0,NA,NA
"9854",48145,"Salvia nemorosa",17,14.5714285714286,12,0.310410833333333,0,NA,2.22153704901837
"9855",48146,"Salvia nutans",5,12.94,0,NA,0,NA,NA
"9856",48147,"Salvia officinalis",40,11.0429594671026,28,0.282474196833507,0,NA,2.54014636101225
"9857",48156,"Salvia pratensis",40,22.5790043146024,25,0.185035800839978,0,NA,4.40435956425976
"9858",48163,"Salvia sclarea",1,35.7142857142857,0,NA,0,NA,NA
"9859",48185,"Salvia verbenaca",4,11.6966666666667,1,0.20024,0,NA,3.99400719137035
"9860",48186,"Salvia verticillata",18,15.5022994652406,9,0.202096666666667,0,NA,3.94812713387983
"9861",48188,"Salvia viridis",1,26.525198938992,0,NA,0,NA,NA
"9862",48189,"Salvinia auriculata",1,25.5754475703325,0,NA,0,NA,NA
"9863",48192,"Salvinia natans",15,72.038,6,0.0767166666666667,0,NA,12.0349771887899
"9864",48195,"Sambucus australasica",5,24.3732,0,NA,0,NA,NA
"9865",48197,"Sambucus caerulea",3,16.5886481849564,0,NA,0,NA,NA
"9866",48199,"Sambucus canadensis",81,23.0000286278255,0,NA,0,NA,NA
"9867",48201,"Sambucus ebulus",12,19.1757142857143,6,0.17011,0,NA,4.87854917406384
"9868",48206,"Sambucus nigra",168,20.6572887733576,105,0.246770156368166,0,NA,3.05235387746021
"9869",48209,"Sambucus racemosa",60,27.7496531157973,22,0.18640670241216,0,NA,4.36461397074082
"9870",48211,"Sambucus sp",1,54.007556304581,1,0.130435185185185,0,NA,6.66664300418827
"9871",48213,"Sambucus williamsii",1,31.25,0,NA,0,NA,NA
"9872",48217,"Samolus valerandi",23,26.6128005457055,12,0.165455833333333,0,NA,5.04390899887684
